team,season,situation,games_played
TOR,2023,5on5,43
NJD,2023,5on5,34
NYI,2023,5on5,19
CGY,2023,5on5,4
ANA,2023,5on5,2
NYR,2023,5on5,18
ARI,2023,5on5,29
DET,2023,5on5,21
CGY,2023,5on5,8
WPG,2023,5on5,13
SJS,2023,5on5,3
SEA,2023,5on5,54
NYR,2023,5on5,65
BUF,2023,5on5,19
NJD,2023,5on5,42
TOR,2023,5on5,7
ANA,2023,5on5,7
TBL,2023,5on5,6
SJS,2023,5on5,9
NSH,2023,5on5,73
MTL,2023,5on5,4
ANA,2023,5on5,3
COL,2023,5on5,19
DAL,2023,5on5,61
ARI,2023,5on5,5
SJS,2023,5on5,7
SEA,2023,5on5,11
TBL,2023,5on5,21
COL,2023,5on5,51
CGY,2023,5on5,19
VGK,2023,5on5,17
NJD,2023,5on5,23
EDM,2023,5on5,5
CBJ,2023,5on5,2
SJS,2023,5on5,15
BUF,2023,5on5,8
STL,2023,5on5,16
COL,2023,5on5,4
MTL,2023,5on5,10
FLA,2023,5on5,58
ANA,2023,5on5,10
EDM,2023,5on5,46
TBL,2023,5on5,2
ANA,2023,5on5,23
NJD,2023,5on5,6
MIN,2023,5on5,33
TBL,2023,5on5,2
MTL,2023,5on5,11
COL,2023,5on5,16
WSH,2023,5on5,6
SEA,2023,5on5,16
DET,2023,5on5,22
LAK,2023,5on5,17
CHI,2023,5on5,29
ANA,2023,5on5,8
VGK,2023,5on5,12
SEA,2023,5on5,3
NJD,2023,5on5,11
CHI,2023,5on5,25
CGY,2023,5on5,16
CGY,2023,5on5,41
TBL,2023,5on5,28
CGY,2023,5on5,15
CGY,2023,5on5,6
DAL,2023,5on5,13
WSH,2023,5on5,8
BUF,2023,5on5,8
CHI,2023,5on5,4
CBJ,2023,5on5,5
ANA,2023,5on5,5
DET,2023,5on5,23
DET,2023,5on5,12
CAR,2023,5on5,49
CGY,2023,5on5,4
MTL,2023,5on5,1
COL,2023,5on5,12
TOR,2023,5on5,25
PHI,2023,5on5,23
PHI,2023,5on5,31
NSH,2023,5on5,8
LAK,2023,5on5,11
NJD,2023,5on5,4
PIT,2023,5on5,10
BOS,2023,5on5,12
SJS,2023,5on5,1
ARI,2023,5on5,7
EDM,2023,5on5,27
SJS,2023,5on5,31
NYI,2023,5on5,4
WPG,2023,5on5,4
DET,2023,5on5,14
TBL,2023,5on5,60
EDM,2023,5on5,27
CGY,2023,5on5,2
ANA,2023,5on5,5
VGK,2023,5on5,4
ANA,2023,5on5,8
OTT,2023,5on5,24
MTL,2023,5on5,24
CHI,2023,5on5,13
MTL,2023,5on5,40
NJD,2023,5on5,8
CAR,2023,5on5,19
BUF,2023,5on5,10
BUF,2023,5on5,55
PHI,2023,5on5,39
ANA,2023,5on5,32
MIN,2023,5on5,2
PHI,2023,5on5,21
PHI,2023,5on5,21
TOR,2023,5on5,4
COL,2023,5on5,8
DAL,2023,5on5,24
PHI,2023,5on5,11
CAR,2023,5on5,12
CAR,2023,5on5,81
NYR,2023,5on5,36
FLA,2023,5on5,6
NJD,2023,5on5,4
FLA,2023,5on5,13
VGK,2023,5on5,42
NYI,2023,5on5,14
STL,2023,5on5,6
DAL,2023,5on5,40
LAK,2023,5on5,6
SJS,2023,5on5,34
EDM,2023,5on5,40
CAR,2023,5on5,9
MTL,2023,5on5,16
EDM,2023,5on5,3
CBJ,2023,5on5,45
PIT,2023,5on5,7
TBL,2023,5on5,6
ANA,2023,5on5,6
NYI,2023,5on5,3
CAR,2023,5on5,32
VGK,2023,5on5,22
CHI,2023,5on5,4
EDM,2023,5on5,4
CBJ,2023,5on5,18
VGK,2023,5on5,2
SJS,2023,5on5,19
TBL,2023,5on5,14
CHI,2023,5on5,7
CHI,2023,5on5,9
DET,2023,5on5,26
WSH,2023,5on5,51
VGK,2023,5on5,4
PIT,2023,5on5,2
ANA,2023,5on5,5
LAK,2023,5on5,5
SEA,2023,5on5,1
CAR,2023,5on5,9
MTL,2023,5on5,13
TOR,2023,5on5,7
NSH,2023,5on5,5
SJS,2023,5on5,36
CAR,2023,5on5,15
STL,2023,5on5,7
MIN,2023,5on5,10
PHI,2023,5on5,30
VAN,2023,5on5,3
SEA,2023,5on5,82
CBJ,2023,5on5,2
VAN,2023,5on5,15
VGK,2023,5on5,10
BOS,2023,5on5,33
NJD,2023,5on5,3
EDM,2023,5on5,8
EDM,2023,5on5,43
PIT,2023,5on5,5
DET,2023,5on5,10
PIT,2023,5on5,14
VGK,2023,5on5,9
LAK,2023,5on5,53
COL,2023,5on5,43
CBJ,2023,5on5,17
DET,2023,5on5,12
WSH,2023,5on5,35
TBL,2023,5on5,2
WPG,2023,5on5,11
SEA,2023,5on5,69
FLA,2023,5on5,19
NSH,2023,5on5,12
DAL,2023,5on5,70
VAN,2023,5on5,2
CHI,2023,5on5,2
NYR,2023,5on5,29
NSH,2023,5on5,33
WPG,2023,5on5,36
MTL,2023,5on5,3
MIN,2023,5on5,35
TBL,2023,5on5,18
SEA,2023,5on5,23
PHI,2023,5on5,26
SJS,2023,5on5,43
VAN,2023,5on5,18
OTT,2023,5on5,8
TBL,2023,5on5,4
PHI,2023,5on5,14
LAK,2023,5on5,37
STL,2023,5on5,4
SJS,2023,5on5,13
MIN,2023,5on5,8
COL,2023,5on5,3
STL,2023,5on5,13
WSH,2023,5on5,9
COL,2023,5on5,43
ANA,2023,5on5,37
BUF,2023,5on5,32
SEA,2023,5on5,16
LAK,2023,5on5,67
NSH,2023,5on5,28
CBJ,2023,5on5,12
DAL,2023,5on5,10
CGY,2023,5on5,19
ANA,2023,5on5,13
PHI,2023,5on5,24
STL,2023,5on5,4
CHI,2023,5on5,22
CBJ,2023,5on5,7
ANA,2023,5on5,23
DET,2023,5on5,26
EDM,2023,5on5,10
DET,2023,5on5,13
MTL,2023,5on5,26
PHI,2023,5on5,80
MTL,2023,5on5,30
BUF,2023,5on5,18
DAL,2023,5on5,19
DAL,2023,5on5,15
NYR,2023,5on5,6
TOR,2023,5on5,6
VGK,2023,5on5,28
WSH,2023,5on5,2
ANA,2023,5on5,13
NSH,2023,5on5,56
TOR,2023,5on5,7
FLA,2023,5on5,30
WSH,2023,5on5,16
VGK,2023,5on5,23
STL,2023,5on5,11
ARI,2023,5on5,1
PIT,2023,5on5,45
BOS,2023,5on5,21
CAR,2023,5on5,6
CAR,2023,5on5,11
PIT,2023,5on5,22
VAN,2023,5on5,11
TBL,2023,5on5,10
SJS,2023,5on5,4
STL,2023,5on5,11
OTT,2023,5on5,16
MIN,2023,5on5,4
OTT,2023,5on5,18
CBJ,2023,5on5,19
LAK,2023,5on5,24
VGK,2023,5on5,3
DAL,2023,5on5,36
WPG,2023,5on5,20
SJS,2023,5on5,36
TOR,2023,5on5,57
CGY,2023,5on5,7
DAL,2023,5on5,20
PHI,2023,5on5,19
VGK,2023,5on5,18
MTL,2023,5on5,23
BUF,2023,5on5,72
SEA,2023,5on5,6
CGY,2023,5on5,5
BUF,2023,5on5,8
WPG,2023,5on5,20
DET,2023,5on5,7
BUF,2023,5on5,3
PHI,2023,5on5,19
NJD,2023,5on5,14
PHI,2023,5on5,11
BUF,2023,5on5,2
COL,2023,5on5,62
CAR,2023,5on5,54
MIN,2023,5on5,20
NSH,2023,5on5,9
SJS,2023,5on5,19
PHI,2023,5on5,3
BOS,2023,5on5,9
VGK,2023,5on5,9
MIN,2023,5on5,9
CHI,2023,5on5,17
WSH,2023,5on5,58
ARI,2023,5on5,15
DET,2023,5on5,30
NSH,2023,5on5,3
PIT,2023,5on5,19
OTT,2023,5on5,8
BOS,2023,5on5,19
ARI,2023,5on5,18
CGY,2023,5on5,4
TBL,2023,5on5,11
STL,2023,5on5,18
STL,2023,5on5,13
CBJ,2023,5on5,7
PIT,2023,5on5,29
COL,2023,5on5,8
CGY,2023,5on5,8
SEA,2023,5on5,34
VAN,2023,5on5,4
NSH,2023,5on5,3
BOS,2023,5on5,8
WSH,2023,5on5,61
VGK,2023,5on5,4
SEA,2023,5on5,40
CGY,2023,5on5,7
EDM,2023,5on5,5
SEA,2023,5on5,5
NJD,2023,5on5,13
LAK,2023,5on5,7
CHI,2023,5on5,47
ARI,2023,5on5,57
WSH,2023,5on5,14
SEA,2023,5on5,4
NJD,2023,5on5,4
SJS,2023,5on5,3
TOR,2023,5on5,15
BOS,2023,5on5,22
DAL,2023,5on5,11
CHI,2023,5on5,14
NYR,2023,5on5,3
NJD,2023,5on5,21
LAK,2023,5on5,36
VGK,2023,5on5,5
MTL,2023,5on5,29
WSH,2023,5on5,17
SJS,2023,5on5,7
PIT,2023,5on5,5
CHI,2023,5on5,14
WPG,2023,5on5,72
COL,2023,5on5,6
CGY,2023,5on5,8
LAK,2023,5on5,11
TBL,2023,5on5,17
CAR,2023,5on5,29
PHI,2023,5on5,24
CBJ,2023,5on5,7
NYR,2023,5on5,19
SEA,2023,5on5,10
PHI,2023,5on5,25
TBL,2023,5on5,12
CHI,2023,5on5,2
CBJ,2023,5on5,4
PIT,2023,5on5,10
WSH,2023,5on5,10
SJS,2023,5on5,20
VGK,2023,5on5,6
NYI,2023,5on5,5
NSH,2023,5on5,4
CHI,2023,5on5,5
OTT,2023,5on5,11
COL,2023,5on5,17
BOS,2023,5on5,5
CGY,2023,5on5,15
STL,2023,5on5,29
PHI,2023,5on5,19
CAR,2023,5on5,44
NYR,2023,5on5,7
STL,2023,5on5,3
STL,2023,5on5,10
FLA,2023,5on5,3
PHI,2023,5on5,52
FLA,2023,5on5,5
NYR,2023,5on5,25
NYI,2023,5on5,45
DAL,2023,5on5,13
VAN,2023,5on5,3
FLA,2023,5on5,17
TBL,2023,5on5,15
EDM,2023,5on5,13
WPG,2023,5on5,6
BOS,2023,5on5,17
SJS,2023,5on5,6
STL,2023,5on5,21
NSH,2023,5on5,3
CHI,2023,5on5,6
COL,2023,5on5,51
ANA,2023,5on5,8
NJD,2023,5on5,8
NYR,2023,5on5,11
TOR,2023,5on5,2
SJS,2023,5on5,1
NYR,2023,5on5,9
CHI,2023,5on5,5
COL,2023,5on5,8
EDM,2023,5on5,8
NYR,2023,5on5,16
BOS,2023,5on5,2
VAN,2023,5on5,21
CGY,2023,5on5,24
VAN,2023,5on5,35
ANA,2023,5on5,6
NYR,2023,5on5,21
TBL,2023,5on5,6
WSH,2023,5on5,8
NYR,2023,5on5,5
BUF,2023,5on5,32
MIN,2023,5on5,24
CBJ,2023,5on5,13
SJS,2023,5on5,8
SEA,2023,5on5,24
NJD,2023,5on5,5
LAK,2023,5on5,38
NSH,2023,5on5,8
COL,2023,5on5,5
PIT,2023,5on5,10
MTL,2023,5on5,6
DET,2023,5on5,44
NYI,2023,5on5,30
MIN,2023,5on5,37
BUF,2023,5on5,23
EDM,2023,5on5,8
MIN,2023,5on5,5
SEA,2023,5on5,4
CHI,2023,5on5,65
CHI,2023,5on5,63
WSH,2023,5on5,15
NJD,2023,5on5,18
FLA,2023,5on5,28
BOS,2023,5on5,17
BOS,2023,5on5,9
BOS,2023,5on5,17
NJD,2023,5on5,9
NJD,2023,5on5,28
STL,2023,5on5,21
NSH,2023,5on5,17
CBJ,2023,5on5,8
ARI,2023,5on5,21
LAK,2023,5on5,8
LAK,2023,5on5,20
NYI,2023,5on5,9
PIT,2023,5on5,12
BUF,2023,5on5,12
STL,2023,5on5,7
SEA,2023,5on5,12
NYI,2023,5on5,24
WSH,2023,5on5,2
SEA,2023,5on5,7
CGY,2023,5on5,5
MIN,2023,5on5,16
DET,2023,5on5,45
COL,2023,5on5,4
LAK,2023,5on5,6
NSH,2023,5on5,13
ANA,2023,5on5,8
BOS,2023,5on5,8
WPG,2023,5on5,20
NYI,2023,5on5,32
TOR,2023,5on5,21
PIT,2023,5on5,5
WSH,2023,5on5,8
TBL,2023,5on5,11
PHI,2023,5on5,17
CAR,2023,5on5,12
CBJ,2023,5on5,5
BOS,2023,5on5,29
CBJ,2023,5on5,21
DAL,2023,5on5,44
PHI,2023,5on5,22
PIT,2023,5on5,35
CHI,2023,5on5,4
DET,2023,5on5,60
NSH,2023,5on5,53
ARI,2023,5on5,20
WSH,2023,5on5,66
STL,2023,5on5,22
DAL,2023,5on5,14
COL,2023,5on5,14
COL,2023,5on5,2
NSH,2023,5on5,10
BUF,2023,5on5,5
LAK,2023,5on5,2
CBJ,2023,5on5,3
NYI,2023,5on5,17
ANA,2023,5on5,3
WPG,2023,5on5,9
SEA,2023,5on5,4
PIT,2023,5on5,9
WPG,2023,5on5,3
ARI,2023,5on5,15
SJS,2023,5on5,4
FLA,2023,5on5,17
NJD,2023,5on5,42
FLA,2023,5on5,45
PIT,2023,5on5,19
VGK,2023,5on5,2
FLA,2023,5on5,44
COL,2023,5on5,11
COL,2023,5on5,6
WSH,2023,5on5,6
BOS,2023,5on5,14
MIN,2023,5on5,30
LAK,2023,5on5,7
STL,2023,5on5,14
STL,2023,5on5,82
PIT,2023,5on5,17
OTT,2023,5on5,57
SJS,2023,5on5,3
OTT,2023,5on5,2
NYI,2023,5on5,18
OTT,2023,5on5,12
VAN,2023,5on5,69
PHI,2023,5on5,34
WPG,2023,5on5,22
NYI,2023,5on5,18
MIN,2023,5on5,28
SEA,2023,5on5,9
TOR,2023,5on5,26
EDM,2023,5on5,20
ARI,2023,5on5,29
CGY,2023,5on5,30
WSH,2023,5on5,6
COL,2023,5on5,6
CBJ,2023,5on5,24
CBJ,2023,5on5,11
ARI,2023,5on5,14
EDM,2023,5on5,9
NYI,2023,5on5,4
MIN,2023,5on5,23
TBL,2023,5on5,4
CGY,2023,5on5,1
ANA,2023,5on5,12
NYR,2023,5on5,14
BOS,2023,5on5,12
NJD,2023,5on5,3
NYI,2023,5on5,31
SEA,2023,5on5,1
STL,2023,5on5,7
SEA,2023,5on5,25
MIN,2023,5on5,5
FLA,2023,5on5,46
VAN,2023,5on5,9
CHI,2023,5on5,4
DET,2023,5on5,14
WSH,2023,5on5,7
OTT,2023,5on5,9
PIT,2023,5on5,3
MIN,2023,5on5,7
CAR,2023,5on5,4
MTL,2023,5on5,3
FLA,2023,5on5,50
PIT,2023,5on5,28
TOR,2023,5on5,8
CHI,2023,5on5,2
TBL,2023,5on5,16
BUF,2023,5on5,10
VGK,2023,5on5,21
CHI,2023,5on5,12
EDM,2023,5on5,18
TBL,2023,5on5,13
ANA,2023,5on5,8
CHI,2023,5on5,6
ANA,2023,5on5,9
CAR,2023,5on5,14
ANA,2023,5on5,7
COL,2023,5on5,25
ANA,2023,5on5,33
NJD,2023,5on5,13
NJD,2023,5on5,3
PIT,2023,5on5,5
EDM,2023,5on5,9
CGY,2023,5on5,16
TOR,2023,5on5,3
BUF,2023,5on5,7
OTT,2023,5on5,28
NSH,2023,5on5,6
COL,2023,5on5,40
VGK,2023,5on5,19
EDM,2023,5on5,12
COL,2023,5on5,5
LAK,2023,5on5,14
DAL,2023,5on5,35
STL,2023,5on5,40
STL,2023,5on5,23
OTT,2023,5on5,3
LAK,2023,5on5,12
PHI,2023,5on5,10
DET,2023,5on5,11
SJS,2023,5on5,13
PHI,2023,5on5,18
WSH,2023,5on5,4
SJS,2023,5on5,7
BUF,2023,5on5,14
PIT,2023,5on5,54
MIN,2023,5on5,22
TBL,2023,5on5,15
SJS,2023,5on5,3
COL,2023,5on5,15
PIT,2023,5on5,16
WSH,2023,5on5,5
PHI,2023,5on5,19
STL,2023,5on5,35
VAN,2023,5on5,7
SJS,2023,5on5,19
FLA,2023,5on5,10
OTT,2023,5on5,22
NJD,2023,5on5,15
DET,2023,5on5,21
CAR,2023,5on5,69
ANA,2023,5on5,12
SJS,2023,5on5,12
STL,2023,5on5,6
VGK,2023,5on5,4
CHI,2023,5on5,19
BUF,2023,5on5,11
MIN,2023,5on5,23
DET,2023,5on5,22
WSH,2023,5on5,16
SJS,2023,5on5,2
PHI,2023,5on5,17
PIT,2023,5on5,25
NYR,2023,5on5,30
SJS,2023,5on5,7
PHI,2023,5on5,30
SEA,2023,5on5,18
NYI,2023,5on5,29
BOS,2023,5on5,32
SJS,2023,5on5,6
TBL,2023,5on5,4
ANA,2023,5on5,50
DAL,2023,5on5,15
SEA,2023,5on5,15
ARI,2023,5on5,4
CHI,2023,5on5,9
CGY,2023,5on5,13
BUF,2023,5on5,20
LAK,2023,5on5,15
OTT,2023,5on5,9
CHI,2023,5on5,5
FLA,2023,5on5,56
WPG,2023,5on5,63
TBL,2023,5on5,13
FLA,2023,5on5,66
WPG,2023,5on5,80
SEA,2023,5on5,4
EDM,2023,5on5,10
ANA,2023,5on5,10
VAN,2023,5on5,3
NJD,2023,5on5,28
OTT,2023,5on5,30
MTL,2023,5on5,8
EDM,2023,5on5,6
SEA,2023,5on5,7
COL,2023,5on5,9
BUF,2023,5on5,30
VAN,2023,5on5,40
NSH,2023,5on5,6
SJS,2023,5on5,9
CAR,2023,5on5,33
BUF,2023,5on5,7
CBJ,2023,5on5,4
CBJ,2023,5on5,5
MIN,2023,5on5,9
TOR,2023,5on5,46
EDM,2023,5on5,6
TBL,2023,5on5,21
MTL,2023,5on5,1
ANA,2023,5on5,6
MTL,2023,5on5,25
CBJ,2023,5on5,11
MIN,2023,5on5,27
BOS,2023,5on5,6
BOS,2023,5on5,18
ARI,2023,5on5,32
OTT,2023,5on5,4
PHI,2023,5on5,49
NYR,2023,5on5,14
VAN,2023,5on5,27
PHI,2023,5on5,7
ARI,2023,5on5,4
CGY,2023,5on5,9
ANA,2023,5on5,8
ANA,2023,5on5,49
TOR,2023,5on5,4
VAN,2023,5on5,22
SJS,2023,5on5,9
TBL,2023,5on5,21
MIN,2023,5on5,20
WPG,2023,5on5,55
WPG,2023,5on5,8
VAN,2023,5on5,8
CAR,2023,5on5,10
TOR,2023,5on5,4
SEA,2023,5on5,67
DET,2023,5on5,5
TBL,2023,5on5,26
ANA,2023,5on5,6
STL,2023,5on5,8
COL,2023,5on5,4
OTT,2023,5on5,22
NJD,2023,5on5,5
CAR,2023,5on5,23
ARI,2023,5on5,30
STL,2023,5on5,14
CHI,2023,5on5,13
STL,2023,5on5,6
BOS,2023,5on5,20
CBJ,2023,5on5,11
FLA,2023,5on5,6
PIT,2023,5on5,32
EDM,2023,5on5,23
NYI,2023,5on5,9
CBJ,2023,5on5,2
FLA,2023,5on5,7
VAN,2023,5on5,8
EDM,2023,5on5,75
CGY,2023,5on5,23
ANA,2023,5on5,5
CAR,2023,5on5,45
WSH,2023,5on5,6
CHI,2023,5on5,14
CGY,2023,5on5,11
WSH,2023,5on5,34
CHI,2023,5on5,11
CGY,2023,5on5,55
CBJ,2023,5on5,5
VAN,2023,5on5,32
WSH,2023,5on5,5
STL,2023,5on5,5
SJS,2023,5on5,6
STL,2023,5on5,5
CGY,2023,5on5,8
NYR,2023,5on5,16
DET,2023,5on5,11
MTL,2023,5on5,2
BUF,2023,5on5,23
BUF,2023,5on5,7
BOS,2023,5on5,4
SJS,2023,5on5,31
WPG,2023,5on5,42
NJD,2023,5on5,10
NYI,2023,5on5,29
VAN,2023,5on5,4
DAL,2023,5on5,15
CHI,2023,5on5,40
WSH,2023,5on5,31
VGK,2023,5on5,8
PIT,2023,5on5,3
VAN,2023,5on5,6
BOS,2023,5on5,8
CAR,2023,5on5,37
NYI,2023,5on5,24
CAR,2023,5on5,54
NYR,2023,5on5,7
BUF,2023,5on5,8
CGY,2023,5on5,7
SEA,2023,5on5,19
NSH,2023,5on5,19
VAN,2023,5on5,1
TBL,2023,5on5,62
OTT,2023,5on5,32
MIN,2023,5on5,8
TBL,2023,5on5,11
FLA,2023,5on5,57
WSH,2023,5on5,8
NJD,2023,5on5,5
DAL,2023,5on5,67
DET,2023,5on5,4
STL,2023,5on5,10
COL,2023,5on5,3
DAL,2023,5on5,21
CHI,2023,5on5,19
CAR,2023,5on5,15
PHI,2023,5on5,16
BOS,2023,5on5,9
MTL,2023,5on5,39
BUF,2023,5on5,2
VGK,2023,5on5,4
BUF,2023,5on5,22
STL,2023,5on5,40
ANA,2023,5on5,7
LAK,2023,5on5,4
CBJ,2023,5on5,7
CHI,2023,5on5,30
NJD,2023,5on5,5
EDM,2023,5on5,49
NYR,2023,5on5,33
MTL,2023,5on5,8
COL,2023,5on5,42
PIT,2023,5on5,19
BOS,2023,5on5,3
OTT,2023,5on5,38
DET,2023,5on5,4
