team,season,situation,games_played
WPG,2021,5on5,10
ARI,2021,5on5,12
SJS,2021,5on5,37
CHI,2021,5on5,2
BUF,2021,5on5,12
DET,2021,5on5,5
WSH,2021,5on5,50
PIT,2021,5on5,4
CBJ,2021,5on5,4
SJS,2021,5on5,31
STL,2021,5on5,18
PHI,2021,5on5,16
SEA,2021,5on5,10
PHI,2021,5on5,27
CAR,2021,5on5,18
CGY,2021,5on5,2
NSH,2021,5on5,6
COL,2021,5on5,54
WSH,2021,5on5,16
SJS,2021,5on5,14
NYI,2021,5on5,10
VGK,2021,5on5,40
NSH,2021,5on5,33
VAN,2021,5on5,14
SEA,2021,5on5,5
NSH,2021,5on5,5
DET,2021,5on5,6
MTL,2021,5on5,7
CHI,2021,5on5,5
NYI,2021,5on5,8
SEA,2021,5on5,8
WSH,2021,5on5,14
NYI,2021,5on5,3
EDM,2021,5on5,22
OTT,2021,5on5,12
NYR,2021,5on5,11
ANA,2021,5on5,13
SJS,2021,5on5,1
DAL,2021,5on5,60
NJD,2021,5on5,6
VAN,2021,5on5,4
FLA,2021,5on5,13
SJS,2021,5on5,26
PHI,2021,5on5,16
DET,2021,5on5,41
CBJ,2021,5on5,19
LAK,2021,5on5,13
ARI,2021,5on5,8
EDM,2021,5on5,18
OTT,2021,5on5,24
MIN,2021,5on5,19
PIT,2021,5on5,8
COL,2021,5on5,24
ANA,2021,5on5,9
CBJ,2021,5on5,13
MIN,2021,5on5,10
VAN,2021,5on5,28
DAL,2021,5on5,8
CHI,2021,5on5,12
VAN,2021,5on5,22
NYR,2021,5on5,25
CHI,2021,5on5,3
STL,2021,5on5,58
CHI,2021,5on5,32
WPG,2021,5on5,6
OTT,2021,5on5,16
MTL,2021,5on5,16
PIT,2021,5on5,11
NYI,2021,5on5,11
OTT,2021,5on5,46
NYR,2021,5on5,30
MIN,2021,5on5,5
COL,2021,5on5,35
SJS,2021,5on5,4
CAR,2021,5on5,35
CHI,2021,5on5,3
TOR,2021,5on5,21
CBJ,2021,5on5,8
LAK,2021,5on5,8
VAN,2021,5on5,33
MIN,2021,5on5,29
NJD,2021,5on5,11
ARI,2021,5on5,2
CBJ,2021,5on5,3
SEA,2021,5on5,7
CHI,2021,5on5,8
VGK,2021,5on5,10
CHI,2021,5on5,16
VAN,2021,5on5,25
DET,2021,5on5,5
CAR,2021,5on5,8
MTL,2021,5on5,6
VAN,2021,5on5,15
ARI,2021,5on5,30
VGK,2021,5on5,28
STL,2021,5on5,4
MIN,2021,5on5,28
OTT,2021,5on5,11
PIT,2021,5on5,6
CBJ,2021,5on5,6
EDM,2021,5on5,11
BUF,2021,5on5,31
VGK,2021,5on5,6
BUF,2021,5on5,4
WPG,2021,5on5,10
ARI,2021,5on5,7
ANA,2021,5on5,7
CBJ,2021,5on5,38
MTL,2021,5on5,9
DET,2021,5on5,18
SEA,2021,5on5,26
OTT,2021,5on5,8
VGK,2021,5on5,8
CBJ,2021,5on5,8
DAL,2021,5on5,9
STL,2021,5on5,3
VGK,2021,5on5,10
VAN,2021,5on5,9
NJD,2021,5on5,14
NJD,2021,5on5,4
CAR,2021,5on5,4
DAL,2021,5on5,14
CAR,2021,5on5,3
ARI,2021,5on5,5
CHI,2021,5on5,2
WPG,2021,5on5,6
STL,2021,5on5,15
MTL,2021,5on5,4
VAN,2021,5on5,11
NJD,2021,5on5,37
FLA,2021,5on5,8
PHI,2021,5on5,3
SEA,2021,5on5,2
NSH,2021,5on5,4
SEA,2021,5on5,4
SJS,2021,5on5,9
ANA,2021,5on5,13
DAL,2021,5on5,69
CHI,2021,5on5,4
CGY,2021,5on5,3
ARI,2021,5on5,5
CBJ,2021,5on5,14
FLA,2021,5on5,13
MTL,2021,5on5,17
EDM,2021,5on5,19
ANA,2021,5on5,5
FLA,2021,5on5,5
SJS,2021,5on5,22
PIT,2021,5on5,5
ARI,2021,5on5,37
COL,2021,5on5,7
STL,2021,5on5,22
STL,2021,5on5,3
SEA,2021,5on5,4
DET,2021,5on5,21
BOS,2021,5on5,3
ARI,2021,5on5,5
CBJ,2021,5on5,16
NJD,2021,5on5,8
TOR,2021,5on5,10
NYI,2021,5on5,2
TBL,2021,5on5,48
MTL,2021,5on5,7
MIN,2021,5on5,9
NYI,2021,5on5,4
NYI,2021,5on5,10
WSH,2021,5on5,3
WSH,2021,5on5,1
SEA,2021,5on5,3
EDM,2021,5on5,22
CAR,2021,5on5,7
STL,2021,5on5,5
STL,2021,5on5,26
OTT,2021,5on5,22
VAN,2021,5on5,8
CHI,2021,5on5,9
NJD,2021,5on5,13
MIN,2021,5on5,32
SEA,2021,5on5,21
SJS,2021,5on5,8
NYR,2021,5on5,75
COL,2021,5on5,17
LAK,2021,5on5,9
SEA,2021,5on5,5
CGY,2021,5on5,15
VGK,2021,5on5,49
ANA,2021,5on5,14
ANA,2021,5on5,13
BOS,2021,5on5,65
DAL,2021,5on5,12
BOS,2021,5on5,27
WSH,2021,5on5,7
ARI,2021,5on5,8
SJS,2021,5on5,25
CBJ,2021,5on5,17
MIN,2021,5on5,22
NJD,2021,5on5,12
CHI,2021,5on5,6
CBJ,2021,5on5,3
CGY,2021,5on5,82
VAN,2021,5on5,7
MIN,2021,5on5,7
SEA,2021,5on5,18
DAL,2021,5on5,30
TOR,2021,5on5,54
VGK,2021,5on5,5
ANA,2021,5on5,11
MIN,2021,5on5,2
SJS,2021,5on5,10
WPG,2021,5on5,15
VAN,2021,5on5,11
NYI,2021,5on5,5
CGY,2021,5on5,33
FLA,2021,5on5,4
EDM,2021,5on5,14
LAK,2021,5on5,10
STL,2021,5on5,29
VAN,2021,5on5,5
WSH,2021,5on5,12
VGK,2021,5on5,34
NSH,2021,5on5,2
TOR,2021,5on5,9
NJD,2021,5on5,1
CAR,2021,5on5,15
NYI,2021,5on5,18
NYI,2021,5on5,2
CGY,2021,5on5,11
TOR,2021,5on5,36
ARI,2021,5on5,3
BUF,2021,5on5,6
BOS,2021,5on5,66
NSH,2021,5on5,21
CBJ,2021,5on5,28
EDM,2021,5on5,5
LAK,2021,5on5,13
BOS,2021,5on5,26
SJS,2021,5on5,31
SEA,2021,5on5,4
ANA,2021,5on5,4
MTL,2021,5on5,15
DET,2021,5on5,17
PHI,2021,5on5,9
STL,2021,5on5,49
NJD,2021,5on5,3
OTT,2021,5on5,11
FLA,2021,5on5,34
MTL,2021,5on5,8
OTT,2021,5on5,12
WPG,2021,5on5,6
DET,2021,5on5,7
CHI,2021,5on5,6
ARI,2021,5on5,3
CAR,2021,5on5,14
SEA,2021,5on5,2
FLA,2021,5on5,13
FLA,2021,5on5,23
MIN,2021,5on5,8
NYI,2021,5on5,44
VAN,2021,5on5,7
CHI,2021,5on5,6
ARI,2021,5on5,3
ANA,2021,5on5,6
LAK,2021,5on5,9
TBL,2021,5on5,43
CHI,2021,5on5,10
MIN,2021,5on5,17
NJD,2021,5on5,6
LAK,2021,5on5,4
EDM,2021,5on5,31
SJS,2021,5on5,7
SEA,2021,5on5,7
TBL,2021,5on5,27
STL,2021,5on5,9
EDM,2021,5on5,37
PHI,2021,5on5,2
CGY,2021,5on5,4
OTT,2021,5on5,25
CAR,2021,5on5,36
VAN,2021,5on5,12
SJS,2021,5on5,42
DAL,2021,5on5,6
EDM,2021,5on5,10
ARI,2021,5on5,23
SJS,2021,5on5,7
DAL,2021,5on5,3
BUF,2021,5on5,14
WSH,2021,5on5,6
TOR,2021,5on5,2
SEA,2021,5on5,9
COL,2021,5on5,12
CHI,2021,5on5,2
VGK,2021,5on5,16
CAR,2021,5on5,7
CAR,2021,5on5,16
VGK,2021,5on5,9
SEA,2021,5on5,20
BUF,2021,5on5,18
NJD,2021,5on5,11
PIT,2021,5on5,5
SEA,2021,5on5,7
CBJ,2021,5on5,25
PIT,2021,5on5,51
NYR,2021,5on5,18
LAK,2021,5on5,15
CHI,2021,5on5,52
CAR,2021,5on5,57
FLA,2021,5on5,2
EDM,2021,5on5,11
BUF,2021,5on5,9
COL,2021,5on5,19
ANA,2021,5on5,24
NJD,2021,5on5,11
WSH,2021,5on5,10
BOS,2021,5on5,27
MIN,2021,5on5,1
WSH,2021,5on5,9
VAN,2021,5on5,3
CHI,2021,5on5,5
BUF,2021,5on5,22
TBL,2021,5on5,11
TBL,2021,5on5,39
FLA,2021,5on5,9
DET,2021,5on5,5
VGK,2021,5on5,10
BUF,2021,5on5,4
NJD,2021,5on5,50
NYR,2021,5on5,12
MTL,2021,5on5,7
BOS,2021,5on5,11
ANA,2021,5on5,8
NJD,2021,5on5,7
DAL,2021,5on5,3
ARI,2021,5on5,24
WPG,2021,5on5,6
VAN,2021,5on5,21
CGY,2021,5on5,10
WSH,2021,5on5,21
TBL,2021,5on5,12
STL,2021,5on5,8
CBJ,2021,5on5,27
SJS,2021,5on5,3
EDM,2021,5on5,16
MTL,2021,5on5,15
CGY,2021,5on5,4
NYR,2021,5on5,17
SEA,2021,5on5,12
VGK,2021,5on5,13
CBJ,2021,5on5,24
PIT,2021,5on5,5
DET,2021,5on5,15
WSH,2021,5on5,8
DAL,2021,5on5,9
WPG,2021,5on5,33
ARI,2021,5on5,7
MIN,2021,5on5,10
WPG,2021,5on5,31
NSH,2021,5on5,5
MIN,2021,5on5,14
PHI,2021,5on5,18
SJS,2021,5on5,39
STL,2021,5on5,11
DAL,2021,5on5,12
WSH,2021,5on5,1
NYR,2021,5on5,18
MTL,2021,5on5,2
ARI,2021,5on5,5
ANA,2021,5on5,5
NYR,2021,5on5,2
VGK,2021,5on5,37
PHI,2021,5on5,3
ARI,2021,5on5,32
LAK,2021,5on5,48
NYI,2021,5on5,70
BUF,2021,5on5,20
NYR,2021,5on5,4
CHI,2021,5on5,7
NYR,2021,5on5,6
NYR,2021,5on5,15
NYI,2021,5on5,6
CHI,2021,5on5,27
TOR,2021,5on5,3
TBL,2021,5on5,19
VGK,2021,5on5,48
CHI,2021,5on5,7
VGK,2021,5on5,10
ARI,2021,5on5,21
PHI,2021,5on5,4
SJS,2021,5on5,5
STL,2021,5on5,4
VAN,2021,5on5,15
ARI,2021,5on5,2
SEA,2021,5on5,13
TBL,2021,5on5,12
WSH,2021,5on5,3
OTT,2021,5on5,8
DAL,2021,5on5,2
SEA,2021,5on5,16
MIN,2021,5on5,48
LAK,2021,5on5,4
NSH,2021,5on5,62
DET,2021,5on5,3
VGK,2021,5on5,65
WSH,2021,5on5,15
BOS,2021,5on5,8
PHI,2021,5on5,10
VAN,2021,5on5,6
STL,2021,5on5,26
PHI,2021,5on5,38
WPG,2021,5on5,13
TOR,2021,5on5,11
NJD,2021,5on5,2
PHI,2021,5on5,17
FLA,2021,5on5,10
PIT,2021,5on5,72
ARI,2021,5on5,17
NSH,2021,5on5,68
LAK,2021,5on5,26
CBJ,2021,5on5,8
NJD,2021,5on5,14
PHI,2021,5on5,5
CAR,2021,5on5,18
VAN,2021,5on5,27
TOR,2021,5on5,3
WSH,2021,5on5,12
MTL,2021,5on5,2
FLA,2021,5on5,2
ARI,2021,5on5,12
OTT,2021,5on5,8
TBL,2021,5on5,7
EDM,2021,5on5,17
CHI,2021,5on5,10
NSH,2021,5on5,23
CBJ,2021,5on5,2
WPG,2021,5on5,15
NJD,2021,5on5,2
CHI,2021,5on5,3
SJS,2021,5on5,26
TBL,2021,5on5,4
TBL,2021,5on5,4
STL,2021,5on5,13
EDM,2021,5on5,33
PHI,2021,5on5,4
CBJ,2021,5on5,27
NSH,2021,5on5,7
NYI,2021,5on5,30
DET,2021,5on5,17
WPG,2021,5on5,15
BUF,2021,5on5,8
CBJ,2021,5on5,17
NJD,2021,5on5,4
DAL,2021,5on5,10
CAR,2021,5on5,26
FLA,2021,5on5,6
NYR,2021,5on5,3
COL,2021,5on5,19
EDM,2021,5on5,13
LAK,2021,5on5,4
CGY,2021,5on5,7
NJD,2021,5on5,2
DET,2021,5on5,4
DET,2021,5on5,63
ARI,2021,5on5,2
NSH,2021,5on5,42
CHI,2021,5on5,4
LAK,2021,5on5,22
PIT,2021,5on5,9
SEA,2021,5on5,2
BUF,2021,5on5,19
LAK,2021,5on5,16
MTL,2021,5on5,5
STL,2021,5on5,18
NYR,2021,5on5,3
TBL,2021,5on5,21
VAN,2021,5on5,17
COL,2021,5on5,32
STL,2021,5on5,4
BUF,2021,5on5,4
BOS,2021,5on5,58
PHI,2021,5on5,56
NJD,2021,5on5,62
ARI,2021,5on5,5
STL,2021,5on5,2
NYR,2021,5on5,3
VAN,2021,5on5,3
PHI,2021,5on5,48
NSH,2021,5on5,6
ANA,2021,5on5,3
CHI,2021,5on5,28
SEA,2021,5on5,10
NYR,2021,5on5,19
EDM,2021,5on5,5
OTT,2021,5on5,28
COL,2021,5on5,60
CAR,2021,5on5,34
NJD,2021,5on5,31
NSH,2021,5on5,10
SJS,2021,5on5,11
CAR,2021,5on5,59
DET,2021,5on5,54
ANA,2021,5on5,5
LAK,2021,5on5,6
WSH,2021,5on5,52
NJD,2021,5on5,5
WSH,2021,5on5,4
CGY,2021,5on5,35
PHI,2021,5on5,56
CHI,2021,5on5,3
ARI,2021,5on5,41
VGK,2021,5on5,61
NSH,2021,5on5,43
ARI,2021,5on5,5
NYI,2021,5on5,3
NJD,2021,5on5,1
VAN,2021,5on5,37
MTL,2021,5on5,4
NJD,2021,5on5,23
EDM,2021,5on5,11
SJS,2021,5on5,6
LAK,2021,5on5,46
CHI,2021,5on5,15
FLA,2021,5on5,13
SEA,2021,5on5,8
VGK,2021,5on5,9
ARI,2021,5on5,12
SEA,2021,5on5,42
LAK,2021,5on5,12
NYR,2021,5on5,28
SEA,2021,5on5,7
VAN,2021,5on5,28
SEA,2021,5on5,6
BUF,2021,5on5,31
ARI,2021,5on5,8
DET,2021,5on5,58
MTL,2021,5on5,2
VGK,2021,5on5,7
TOR,2021,5on5,6
SEA,2021,5on5,48
BUF,2021,5on5,8
TOR,2021,5on5,3
TOR,2021,5on5,9
DET,2021,5on5,7
DET,2021,5on5,8
SEA,2021,5on5,26
DAL,2021,5on5,30
LAK,2021,5on5,15
SJS,2021,5on5,23
WSH,2021,5on5,16
LAK,2021,5on5,3
ANA,2021,5on5,5
SEA,2021,5on5,13
OTT,2021,5on5,5
TBL,2021,5on5,37
ANA,2021,5on5,3
PHI,2021,5on5,6
VAN,2021,5on5,79
NJD,2021,5on5,16
FLA,2021,5on5,13
BOS,2021,5on5,3
VGK,2021,5on5,11
STL,2021,5on5,13
ARI,2021,5on5,3
ANA,2021,5on5,1
VAN,2021,5on5,6
ANA,2021,5on5,7
CBJ,2021,5on5,11
WSH,2021,5on5,64
FLA,2021,5on5,5
SEA,2021,5on5,9
BOS,2021,5on5,3
MTL,2021,5on5,2
NYI,2021,5on5,24
PHI,2021,5on5,1
NYI,2021,5on5,8
BOS,2021,5on5,12
SEA,2021,5on5,36
PIT,2021,5on5,1
PHI,2021,5on5,3
LAK,2021,5on5,3
SEA,2021,5on5,8
MIN,2021,5on5,16
COL,2021,5on5,20
STL,2021,5on5,27
PIT,2021,5on5,3
FLA,2021,5on5,14
NYI,2021,5on5,6
WPG,2021,5on5,38
NYR,2021,5on5,5
NSH,2021,5on5,6
SEA,2021,5on5,4
COL,2021,5on5,62
DET,2021,5on5,2
TOR,2021,5on5,1
CGY,2021,5on5,7
TOR,2021,5on5,13
CBJ,2021,5on5,6
CGY,2021,5on5,5
SEA,2021,5on5,7
PIT,2021,5on5,46
EDM,2021,5on5,14
CAR,2021,5on5,23
PHI,2021,5on5,5
LAK,2021,5on5,17
DET,2021,5on5,16
WSH,2021,5on5,3
SEA,2021,5on5,41
STL,2021,5on5,12
WPG,2021,5on5,67
DAL,2021,5on5,6
TBL,2021,5on5,11
NYI,2021,5on5,7
NSH,2021,5on5,9
EDM,2021,5on5,16
NSH,2021,5on5,16
CHI,2021,5on5,8
CHI,2021,5on5,39
NYI,2021,5on5,34
PIT,2021,5on5,12
STL,2021,5on5,11
ARI,2021,5on5,4
VGK,2021,5on5,5
SJS,2021,5on5,15
PHI,2021,5on5,19
CBJ,2021,5on5,4
LAK,2021,5on5,24
ANA,2021,5on5,10
WSH,2021,5on5,4
PHI,2021,5on5,4
FLA,2021,5on5,47
WPG,2021,5on5,12
LAK,2021,5on5,3
TBL,2021,5on5,18
BOS,2021,5on5,3
STL,2021,5on5,6
ARI,2021,5on5,3
COL,2021,5on5,16
ANA,2021,5on5,4
VGK,2021,5on5,20
FLA,2021,5on5,8
SEA,2021,5on5,9
VGK,2021,5on5,2
VAN,2021,5on5,5
CHI,2021,5on5,44
CGY,2021,5on5,15
FLA,2021,5on5,19
WPG,2021,5on5,12
BOS,2021,5on5,15
MIN,2021,5on5,10
COL,2021,5on5,7
PHI,2021,5on5,7
WPG,2021,5on5,62
COL,2021,5on5,12
VAN,2021,5on5,13
CHI,2021,5on5,53
CAR,2021,5on5,28
SJS,2021,5on5,22
EDM,2021,5on5,4
PHI,2021,5on5,19
NJD,2021,5on5,6
NSH,2021,5on5,54
VGK,2021,5on5,14
CBJ,2021,5on5,19
TOR,2021,5on5,18
CHI,2021,5on5,7
SJS,2021,5on5,20
MTL,2021,5on5,6
STL,2021,5on5,10
SEA,2021,5on5,16
NYI,2021,5on5,3
BOS,2021,5on5,3
NSH,2021,5on5,9
EDM,2021,5on5,26
DET,2021,5on5,11
EDM,2021,5on5,13
CAR,2021,5on5,26
LAK,2021,5on5,4
BOS,2021,5on5,17
CHI,2021,5on5,3
NYR,2021,5on5,59
VAN,2021,5on5,8
MTL,2021,5on5,11
PIT,2021,5on5,14
SEA,2021,5on5,13
NJD,2021,5on5,16
SEA,2021,5on5,2
BUF,2021,5on5,9
PIT,2021,5on5,29
VAN,2021,5on5,8
VGK,2021,5on5,5
CHI,2021,5on5,5
TBL,2021,5on5,15
NYR,2021,5on5,23
BUF,2021,5on5,26
PHI,2021,5on5,3
CGY,2021,5on5,4
PHI,2021,5on5,25
BOS,2021,5on5,65
COL,2021,5on5,19
EDM,2021,5on5,12
CHI,2021,5on5,11
ARI,2021,5on5,6
WSH,2021,5on5,9
ANA,2021,5on5,3
VAN,2021,5on5,18
NYR,2021,5on5,53
FLA,2021,5on5,10
WSH,2021,5on5,9
ARI,2021,5on5,48
PIT,2021,5on5,4
CAR,2021,5on5,36
CBJ,2021,5on5,49
BUF,2021,5on5,26
CHI,2021,5on5,39
FLA,2021,5on5,41
EDM,2021,5on5,12
DET,2021,5on5,12
COL,2021,5on5,34
BUF,2021,5on5,26
DAL,2021,5on5,10
SEA,2021,5on5,7
NYI,2021,5on5,3
TOR,2021,5on5,25
DAL,2021,5on5,6
NSH,2021,5on5,29
VAN,2021,5on5,9
CAR,2021,5on5,43
ARI,2021,5on5,5
CAR,2021,5on5,16
ANA,2021,5on5,14
COL,2021,5on5,2
VAN,2021,5on5,6
COL,2021,5on5,26
LAK,2021,5on5,17
VGK,2021,5on5,28
DET,2021,5on5,6
CAR,2021,5on5,23
CAR,2021,5on5,9
VAN,2021,5on5,30
MIN,2021,5on5,10
STL,2021,5on5,9
MTL,2021,5on5,7
SEA,2021,5on5,6
VAN,2021,5on5,8
TBL,2021,5on5,67
SJS,2021,5on5,6
PIT,2021,5on5,4
SJS,2021,5on5,2
TBL,2021,5on5,8
CGY,2021,5on5,2
ANA,2021,5on5,17
FLA,2021,5on5,12
FLA,2021,5on5,5
ARI,2021,5on5,5
LAK,2021,5on5,13
VGK,2021,5on5,21
ANA,2021,5on5,3
VAN,2021,5on5,18
LAK,2021,5on5,4
BUF,2021,5on5,2
EDM,2021,5on5,16
NYR,2021,5on5,9
VAN,2021,5on5,8
STL,2021,5on5,2
MTL,2021,5on5,6
MIN,2021,5on5,2
MTL,2021,5on5,8
EDM,2021,5on5,14
MTL,2021,5on5,5
VGK,2021,5on5,3
NJD,2021,5on5,6
DET,2021,5on5,4
OTT,2021,5on5,2
SJS,2021,5on5,9
ARI,2021,5on5,5
PIT,2021,5on5,5
FLA,2021,5on5,8
LAK,2021,5on5,10
BUF,2021,5on5,9
DET,2021,5on5,31
EDM,2021,5on5,13
WPG,2021,5on5,9
FLA,2021,5on5,32
SEA,2021,5on5,13
PIT,2021,5on5,4
SJS,2021,5on5,8
EDM,2021,5on5,21
PHI,2021,5on5,4
OTT,2021,5on5,12
WPG,2021,5on5,39
PHI,2021,5on5,7
CGY,2021,5on5,5
WPG,2021,5on5,5
BUF,2021,5on5,5
PHI,2021,5on5,26
NJD,2021,5on5,6
FLA,2021,5on5,41
TOR,2021,5on5,29
SJS,2021,5on5,6
WPG,2021,5on5,6
ANA,2021,5on5,7
VAN,2021,5on5,7
OTT,2021,5on5,28
ANA,2021,5on5,10
COL,2021,5on5,22
ARI,2021,5on5,4
SEA,2021,5on5,27
NJD,2021,5on5,2
PHI,2021,5on5,16
CAR,2021,5on5,6
NYI,2021,5on5,19
ANA,2021,5on5,17
NJD,2021,5on5,15
CHI,2021,5on5,7
WSH,2021,5on5,4
NYI,2021,5on5,20
CBJ,2021,5on5,18
SEA,2021,5on5,9
WPG,2021,5on5,14
OTT,2021,5on5,12
MIN,2021,5on5,23
VAN,2021,5on5,59
WSH,2021,5on5,8
WSH,2021,5on5,67
SEA,2021,5on5,14
ARI,2021,5on5,26
LAK,2021,5on5,9
MTL,2021,5on5,6
SJS,2021,5on5,4
WPG,2021,5on5,9
MIN,2021,5on5,25
ANA,2021,5on5,4
VAN,2021,5on5,14
OTT,2021,5on5,9
TOR,2021,5on5,22
BOS,2021,5on5,3
OTT,2021,5on5,30
BUF,2021,5on5,5
CHI,2021,5on5,7
PHI,2021,5on5,13
EDM,2021,5on5,12
SJS,2021,5on5,3
MTL,2021,5on5,4
STL,2021,5on5,14
MTL,2021,5on5,4
MIN,2021,5on5,14
VAN,2021,5on5,24
LAK,2021,5on5,1
ANA,2021,5on5,2
EDM,2021,5on5,13
ARI,2021,5on5,5
SJS,2021,5on5,7
VAN,2021,5on5,11
SJS,2021,5on5,7
BOS,2021,5on5,11
COL,2021,5on5,17
MTL,2021,5on5,39
CHI,2021,5on5,3
TBL,2021,5on5,24
LAK,2021,5on5,2
EDM,2021,5on5,16
VAN,2021,5on5,11
DAL,2021,5on5,21
PIT,2021,5on5,6
COL,2021,5on5,8
SJS,2021,5on5,26
NYR,2021,5on5,5
CGY,2021,5on5,56
DAL,2021,5on5,60
VGK,2021,5on5,19
DET,2021,5on5,5
WSH,2021,5on5,4
NJD,2021,5on5,8
TOR,2021,5on5,12
SEA,2021,5on5,42
SEA,2021,5on5,26
ARI,2021,5on5,3
ARI,2021,5on5,4
VGK,2021,5on5,59
VAN,2021,5on5,21
CHI,2021,5on5,34
CGY,2021,5on5,10
WPG,2021,5on5,12
EDM,2021,5on5,11
VAN,2021,5on5,2
NYR,2021,5on5,6
SJS,2021,5on5,4
SJS,2021,5on5,3
CHI,2021,5on5,4
MIN,2021,5on5,5
OTT,2021,5on5,56
WSH,2021,5on5,6
TOR,2021,5on5,2
NJD,2021,5on5,13
COL,2021,5on5,6
WSH,2021,5on5,71
WSH,2021,5on5,4
MIN,2021,5on5,20
FLA,2021,5on5,15
BUF,2021,5on5,1
STL,2021,5on5,24
NJD,2021,5on5,6
DET,2021,5on5,7
VAN,2021,5on5,16
NYI,2021,5on5,24
ARI,2021,5on5,4
CAR,2021,5on5,10
WPG,2021,5on5,29
NSH,2021,5on5,47
MTL,2021,5on5,1
CBJ,2021,5on5,37
NJD,2021,5on5,7
WSH,2021,5on5,4
COL,2021,5on5,14
SJS,2021,5on5,22
CHI,2021,5on5,9
MIN,2021,5on5,15
SEA,2021,5on5,69
LAK,2021,5on5,12
VAN,2021,5on5,29
EDM,2021,5on5,19
VGK,2021,5on5,13
NJD,2021,5on5,57
DAL,2021,5on5,9
BUF,2021,5on5,4
PHI,2021,5on5,15
BOS,2021,5on5,5
NYI,2021,5on5,26
PIT,2021,5on5,5
CBJ,2021,5on5,19
STL,2021,5on5,50
PIT,2021,5on5,18
LAK,2021,5on5,26
PIT,2021,5on5,6
MTL,2021,5on5,56
TBL,2021,5on5,13
STL,2021,5on5,39
FLA,2021,5on5,4
SJS,2021,5on5,4
PHI,2021,5on5,6
PIT,2021,5on5,15
MTL,2021,5on5,4
TBL,2021,5on5,3
STL,2021,5on5,4
SEA,2021,5on5,5
ANA,2021,5on5,27
MTL,2021,5on5,1
WSH,2021,5on5,14
CGY,2021,5on5,10
LAK,2021,5on5,4
PIT,2021,5on5,1
CAR,2021,5on5,26
EDM,2021,5on5,9
ANA,2021,5on5,8
ANA,2021,5on5,15
MTL,2021,5on5,8
SEA,2021,5on5,6
DAL,2021,5on5,11
CHI,2021,5on5,4
VAN,2021,5on5,5
COL,2021,5on5,6
WPG,2021,5on5,19
OTT,2021,5on5,6
NYI,2021,5on5,54
FLA,2021,5on5,69
MTL,2021,5on5,18
BUF,2021,5on5,9
OTT,2021,5on5,3
PHI,2021,5on5,5
TBL,2021,5on5,4
VGK,2021,5on5,3
ARI,2021,5on5,12
BOS,2021,5on5,14
PIT,2021,5on5,7
VGK,2021,5on5,13
SEA,2021,5on5,15
MTL,2021,5on5,3
SJS,2021,5on5,5
NJD,2021,5on5,14
CAR,2021,5on5,41
CBJ,2021,5on5,14
NYI,2021,5on5,5
CGY,2021,5on5,4
VGK,2021,5on5,7
PHI,2021,5on5,12
DET,2021,5on5,9
WSH,2021,5on5,3
CHI,2021,5on5,4
MIN,2021,5on5,45
BUF,2021,5on5,12
BOS,2021,5on5,4
ARI,2021,5on5,30
VAN,2021,5on5,3
TBL,2021,5on5,11
ANA,2021,5on5,4
SEA,2021,5on5,6
VGK,2021,5on5,4
VGK,2021,5on5,15
NYI,2021,5on5,21
WPG,2021,5on5,5
PHI,2021,5on5,9
WPG,2021,5on5,11
LAK,2021,5on5,2
DAL,2021,5on5,5
ANA,2021,5on5,5
NYI,2021,5on5,20
NYR,2021,5on5,23
DET,2021,5on5,47
OTT,2021,5on5,3
CHI,2021,5on5,7
CGY,2021,5on5,15
NJD,2021,5on5,2
OTT,2021,5on5,14
BUF,2021,5on5,8
MTL,2021,5on5,5
FLA,2021,5on5,18
CAR,2021,5on5,10
STL,2021,5on5,7
STL,2021,5on5,3
BOS,2021,5on5,69
CGY,2021,5on5,12
