team,season,situation,games_played
NYI,2024,5on5,15
MTL,2024,5on5,20
LAK,2024,5on5,15
WSH,2024,5on5,18
COL,2024,5on5,9
BOS,2024,5on5,16
PIT,2024,5on5,25
CGY,2024,5on5,3
STL,2024,5on5,4
CBJ,2024,5on5,14
DAL,2024,5on5,3
NJD,2024,5on5,21
WSH,2024,5on5,27
TBL,2024,5on5,11
VAN,2024,5on5,21
STL,2024,5on5,22
NSH,2024,5on5,13
EDM,2024,5on5,70
NJD,2024,5on5,2
TBL,2024,5on5,4
OTT,2024,5on5,32
DET,2024,5on5,7
SJS,2024,5on5,6
DAL,2024,5on5,76
PIT,2024,5on5,2
EDM,2024,5on5,4
CHI,2024,5on5,12
CHI,2024,5on5,9
CHI,2024,5on5,14
BUF,2024,5on5,7
ANA,2024,5on5,31
MTL,2024,5on5,11
MIN,2024,5on5,39
PHI,2024,5on5,15
MIN,2024,5on5,9
TOR,2024,5on5,15
NJD,2024,5on5,47
TOR,2024,5on5,30
ANA,2024,5on5,13
COL,2024,5on5,61
BOS,2024,5on5,36
SJS,2024,5on5,6
BOS,2024,5on5,11
DAL,2024,5on5,34
FLA,2024,5on5,2
SJS,2024,5on5,7
SJS,2024,5on5,7
CGY,2024,5on5,3
CHI,2024,5on5,15
MTL,2024,5on5,7
COL,2024,5on5,17
DET,2024,5on5,3
COL,2024,5on5,15
WSH,2024,5on5,3
TOR,2024,5on5,38
SEA,2024,5on5,36
NJD,2024,5on5,29
NJD,2024,5on5,2
MTL,2024,5on5,6
PIT,2024,5on5,9
MIN,2024,5on5,4
NYR,2024,5on5,9
LAK,2024,5on5,44
MTL,2024,5on5,13
CAR,2024,5on5,22
WSH,2024,5on5,57
MIN,2024,5on5,16
LAK,2024,5on5,46
EDM,2024,5on5,28
FLA,2024,5on5,1
WPG,2024,5on5,59
TBL,2024,5on5,5
SJS,2024,5on5,48
CGY,2024,5on5,22
DAL,2024,5on5,49
COL,2024,5on5,7
BOS,2024,5on5,4
COL,2024,5on5,3
CGY,2024,5on5,8
TBL,2024,5on5,11
CAR,2024,5on5,34
NSH,2024,5on5,31
UTA,2024,5on5,43
NSH,2024,5on5,18
VAN,2024,5on5,56
NYR,2024,5on5,7
LAK,2024,5on5,11
CGY,2024,5on5,72
PIT,2024,5on5,6
LAK,2024,5on5,17
MTL,2024,5on5,21
EDM,2024,5on5,8
CBJ,2024,5on5,5
WSH,2024,5on5,8
ANA,2024,5on5,40
BOS,2024,5on5,14
BOS,2024,5on5,2
DET,2024,5on5,5
PIT,2024,5on5,28
DAL,2024,5on5,21
TBL,2024,5on5,7
FLA,2024,5on5,16
TOR,2024,5on5,3
BOS,2024,5on5,14
UTA,2024,5on5,28
SEA,2024,5on5,11
COL,2024,5on5,11
VAN,2024,5on5,12
PIT,2024,5on5,11
TOR,2024,5on5,64
EDM,2024,5on5,10
VGK,2024,5on5,13
ANA,2024,5on5,14
STL,2024,5on5,35
CGY,2024,5on5,8
UTA,2024,5on5,3
CAR,2024,5on5,28
STL,2024,5on5,17
NJD,2024,5on5,4
VAN,2024,5on5,7
LAK,2024,5on5,14
UTA,2024,5on5,71
DET,2024,5on5,4
EDM,2024,5on5,59
NJD,2024,5on5,66
MIN,2024,5on5,7
ANA,2024,5on5,10
PIT,2024,5on5,3
CHI,2024,5on5,42
ANA,2024,5on5,9
CAR,2024,5on5,7
DAL,2024,5on5,9
VAN,2024,5on5,2
CHI,2024,5on5,2
WPG,2024,5on5,37
EDM,2024,5on5,42
NJD,2024,5on5,3
FLA,2024,5on5,5
COL,2024,5on5,3
MTL,2024,5on5,6
TBL,2024,5on5,68
FLA,2024,5on5,67
CAR,2024,5on5,6
MIN,2024,5on5,20
TOR,2024,5on5,28
FLA,2024,5on5,5
TOR,2024,5on5,10
VGK,2024,5on5,26
MIN,2024,5on5,22
CHI,2024,5on5,7
PHI,2024,5on5,14
MTL,2024,5on5,4
SEA,2024,5on5,30
UTA,2024,5on5,17
ANA,2024,5on5,10
EDM,2024,5on5,8
MTL,2024,5on5,27
DAL,2024,5on5,4
CBJ,2024,5on5,7
VGK,2024,5on5,5
TOR,2024,5on5,16
NYR,2024,5on5,14
STL,2024,5on5,6
ANA,2024,5on5,34
DET,2024,5on5,9
TBL,2024,5on5,67
NYI,2024,5on5,4
PHI,2024,5on5,12
PIT,2024,5on5,47
CHI,2024,5on5,2
PIT,2024,5on5,12
BUF,2024,5on5,40
FLA,2024,5on5,10
NYR,2024,5on5,22
DAL,2024,5on5,7
PIT,2024,5on5,10
MTL,2024,5on5,16
FLA,2024,5on5,6
DET,2024,5on5,43
NYI,2024,5on5,37
VGK,2024,5on5,11
EDM,2024,5on5,8
CBJ,2024,5on5,62
VGK,2024,5on5,23
BUF,2024,5on5,2
PHI,2024,5on5,7
NYR,2024,5on5,1
EDM,2024,5on5,18
NYI,2024,5on5,41
SJS,2024,5on5,3
VGK,2024,5on5,8
FLA,2024,5on5,33
EDM,2024,5on5,18
TOR,2024,5on5,18
UTA,2024,5on5,21
UTA,2024,5on5,34
SEA,2024,5on5,6
ANA,2024,5on5,28
TBL,2024,5on5,23
OTT,2024,5on5,13
NJD,2024,5on5,34
COL,2024,5on5,12
PIT,2024,5on5,6
VGK,2024,5on5,6
NSH,2024,5on5,12
COL,2024,5on5,10
SEA,2024,5on5,71
ANA,2024,5on5,33
WPG,2024,5on5,7
BOS,2024,5on5,4
NYR,2024,5on5,7
PIT,2024,5on5,4
LAK,2024,5on5,42
CHI,2024,5on5,5
DAL,2024,5on5,15
SJS,2024,5on5,9
MTL,2024,5on5,3
SJS,2024,5on5,3
NYI,2024,5on5,11
CGY,2024,5on5,29
TOR,2024,5on5,3
CHI,2024,5on5,8
PIT,2024,5on5,7
EDM,2024,5on5,13
NJD,2024,5on5,2
BUF,2024,5on5,12
VAN,2024,5on5,37
CBJ,2024,5on5,4
COL,2024,5on5,14
VGK,2024,5on5,14
CHI,2024,5on5,2
VAN,2024,5on5,2
WPG,2024,5on5,8
MTL,2024,5on5,5
STL,2024,5on5,2
ANA,2024,5on5,3
CBJ,2024,5on5,3
LAK,2024,5on5,12
CAR,2024,5on5,50
VAN,2024,5on5,13
BOS,2024,5on5,15
CBJ,2024,5on5,7
PHI,2024,5on5,19
CAR,2024,5on5,35
OTT,2024,5on5,24
ANA,2024,5on5,5
EDM,2024,5on5,12
DAL,2024,5on5,20
WSH,2024,5on5,27
TOR,2024,5on5,8
VAN,2024,5on5,1
OTT,2024,5on5,48
NYR,2024,5on5,3
CGY,2024,5on5,1
WPG,2024,5on5,7
VAN,2024,5on5,24
COL,2024,5on5,9
PIT,2024,5on5,68
WSH,2024,5on5,14
VAN,2024,5on5,3
NSH,2024,5on5,17
WPG,2024,5on5,32
COL,2024,5on5,7
BOS,2024,5on5,16
LAK,2024,5on5,14
STL,2024,5on5,21
ANA,2024,5on5,6
VGK,2024,5on5,2
VGK,2024,5on5,9
VAN,2024,5on5,4
BUF,2024,5on5,12
TOR,2024,5on5,11
UTA,2024,5on5,6
NYR,2024,5on5,6
UTA,2024,5on5,5
NSH,2024,5on5,10
WPG,2024,5on5,33
SJS,2024,5on5,25
SJS,2024,5on5,5
NJD,2024,5on5,10
NYI,2024,5on5,10
NYI,2024,5on5,4
MTL,2024,5on5,27
SJS,2024,5on5,22
FLA,2024,5on5,9
TBL,2024,5on5,13
NYI,2024,5on5,11
BUF,2024,5on5,7
MTL,2024,5on5,18
WPG,2024,5on5,32
NYR,2024,5on5,54
NSH,2024,5on5,20
WPG,2024,5on5,63
PHI,2024,5on5,11
LAK,2024,5on5,17
OTT,2024,5on5,51
NYR,2024,5on5,41
CGY,2024,5on5,6
PIT,2024,5on5,25
TOR,2024,5on5,17
TBL,2024,5on5,10
CGY,2024,5on5,23
CHI,2024,5on5,9
DAL,2024,5on5,15
SJS,2024,5on5,6
NSH,2024,5on5,12
VGK,2024,5on5,27
VAN,2024,5on5,3
NYI,2024,5on5,21
CBJ,2024,5on5,5
VAN,2024,5on5,7
MIN,2024,5on5,4
VGK,2024,5on5,24
NSH,2024,5on5,10
BOS,2024,5on5,1
DAL,2024,5on5,12
VAN,2024,5on5,5
NSH,2024,5on5,13
WPG,2024,5on5,27
TOR,2024,5on5,58
EDM,2024,5on5,16
VGK,2024,5on5,9
OTT,2024,5on5,24
COL,2024,5on5,54
PIT,2024,5on5,24
PIT,2024,5on5,1
NYR,2024,5on5,9
VAN,2024,5on5,4
NYI,2024,5on5,8
NSH,2024,5on5,8
NSH,2024,5on5,2
PHI,2024,5on5,41
ANA,2024,5on5,9
STL,2024,5on5,8
PIT,2024,5on5,10
LAK,2024,5on5,10
STL,2024,5on5,5
CGY,2024,5on5,26
VGK,2024,5on5,5
NYR,2024,5on5,5
TBL,2024,5on5,42
LAK,2024,5on5,5
MIN,2024,5on5,7
UTA,2024,5on5,9
TBL,2024,5on5,17
BUF,2024,5on5,8
VAN,2024,5on5,22
VGK,2024,5on5,26
DAL,2024,5on5,3
CHI,2024,5on5,3
CBJ,2024,5on5,19
PHI,2024,5on5,5
MIN,2024,5on5,11
PIT,2024,5on5,6
PHI,2024,5on5,37
MIN,2024,5on5,13
NJD,2024,5on5,10
CBJ,2024,5on5,4
CBJ,2024,5on5,5
SEA,2024,5on5,16
NSH,2024,5on5,16
NJD,2024,5on5,8
DET,2024,5on5,6
ANA,2024,5on5,7
COL,2024,5on5,15
SEA,2024,5on5,14
CBJ,2024,5on5,4
NYI,2024,5on5,43
FLA,2024,5on5,9
BOS,2024,5on5,66
NYR,2024,5on5,31
NJD,2024,5on5,42
DET,2024,5on5,5
STL,2024,5on5,25
VGK,2024,5on5,27
BUF,2024,5on5,13
CHI,2024,5on5,16
CBJ,2024,5on5,1
MIN,2024,5on5,7
CBJ,2024,5on5,2
WPG,2024,5on5,25
VAN,2024,5on5,25
PHI,2024,5on5,6
STL,2024,5on5,13
WSH,2024,5on5,22
WSH,2024,5on5,26
SEA,2024,5on5,15
SJS,2024,5on5,19
UTA,2024,5on5,35
MTL,2024,5on5,26
WSH,2024,5on5,6
PHI,2024,5on5,3
MIN,2024,5on5,8
WPG,2024,5on5,13
ANA,2024,5on5,39
LAK,2024,5on5,17
MIN,2024,5on5,30
MTL,2024,5on5,13
BUF,2024,5on5,28
SJS,2024,5on5,2
STL,2024,5on5,4
NJD,2024,5on5,16
BUF,2024,5on5,6
UTA,2024,5on5,78
NJD,2024,5on5,8
ANA,2024,5on5,32
CGY,2024,5on5,12
DET,2024,5on5,3
PIT,2024,5on5,9
MTL,2024,5on5,7
PHI,2024,5on5,23
CHI,2024,5on5,4
TBL,2024,5on5,12
VGK,2024,5on5,12
VAN,2024,5on5,11
PIT,2024,5on5,60
BUF,2024,5on5,2
NYI,2024,5on5,22
COL,2024,5on5,15
EDM,2024,5on5,20
NJD,2024,5on5,5
NYR,2024,5on5,8
MIN,2024,5on5,10
OTT,2024,5on5,11
COL,2024,5on5,31
BOS,2024,5on5,33
PHI,2024,5on5,4
TBL,2024,5on5,38
COL,2024,5on5,34
PHI,2024,5on5,66
PIT,2024,5on5,5
BOS,2024,5on5,8
LAK,2024,5on5,17
UTA,2024,5on5,11
NJD,2024,5on5,13
FLA,2024,5on5,32
CAR,2024,5on5,25
NYI,2024,5on5,11
NYI,2024,5on5,8
FLA,2024,5on5,25
NYI,2024,5on5,8
DET,2024,5on5,4
NYR,2024,5on5,9
COL,2024,5on5,13
EDM,2024,5on5,8
PHI,2024,5on5,3
COL,2024,5on5,29
PHI,2024,5on5,12
VGK,2024,5on5,17
STL,2024,5on5,8
SJS,2024,5on5,3
DAL,2024,5on5,11
BUF,2024,5on5,17
ANA,2024,5on5,10
ANA,2024,5on5,32
CGY,2024,5on5,4
TBL,2024,5on5,8
LAK,2024,5on5,9
MIN,2024,5on5,2
OTT,2024,5on5,23
BOS,2024,5on5,10
VGK,2024,5on5,49
EDM,2024,5on5,5
PIT,2024,5on5,20
TBL,2024,5on5,21
PIT,2024,5on5,2
ANA,2024,5on5,3
CGY,2024,5on5,12
VGK,2024,5on5,12
BUF,2024,5on5,8
DAL,2024,5on5,33
VAN,2024,5on5,4
VGK,2024,5on5,5
CHI,2024,5on5,2
VAN,2024,5on5,24
MIN,2024,5on5,4
OTT,2024,5on5,19
VGK,2024,5on5,7
NYI,2024,5on5,23
PHI,2024,5on5,39
VAN,2024,5on5,26
STL,2024,5on5,4
MTL,2024,5on5,22
UTA,2024,5on5,65
CAR,2024,5on5,33
NSH,2024,5on5,6
SJS,2024,5on5,11
DET,2024,5on5,11
BUF,2024,5on5,37
EDM,2024,5on5,16
DAL,2024,5on5,52
NSH,2024,5on5,6
BOS,2024,5on5,23
TBL,2024,5on5,10
BUF,2024,5on5,36
DET,2024,5on5,6
ANA,2024,5on5,31
STL,2024,5on5,5
OTT,2024,5on5,10
LAK,2024,5on5,3
BUF,2024,5on5,53
CHI,2024,5on5,8
NYI,2024,5on5,6
DET,2024,5on5,61
FLA,2024,5on5,24
FLA,2024,5on5,26
DET,2024,5on5,13
CHI,2024,5on5,27
FLA,2024,5on5,7
MIN,2024,5on5,5
CHI,2024,5on5,15
SJS,2024,5on5,4
MTL,2024,5on5,26
NYR,2024,5on5,3
MIN,2024,5on5,6
PIT,2024,5on5,22
NYI,2024,5on5,17
DAL,2024,5on5,22
DET,2024,5on5,42
PIT,2024,5on5,4
EDM,2024,5on5,9
NYR,2024,5on5,9
WSH,2024,5on5,39
EDM,2024,5on5,36
STL,2024,5on5,3
NSH,2024,5on5,25
FLA,2024,5on5,19
UTA,2024,5on5,26
SJS,2024,5on5,32
WPG,2024,5on5,48
VGK,2024,5on5,11
VAN,2024,5on5,11
FLA,2024,5on5,15
DET,2024,5on5,13
PIT,2024,5on5,11
NSH,2024,5on5,34
VGK,2024,5on5,18
NSH,2024,5on5,37
EDM,2024,5on5,4
CAR,2024,5on5,6
VGK,2024,5on5,15
CAR,2024,5on5,3
MTL,2024,5on5,9
EDM,2024,5on5,13
STL,2024,5on5,23
NYI,2024,5on5,11
CGY,2024,5on5,5
DAL,2024,5on5,21
CGY,2024,5on5,3
SEA,2024,5on5,29
DAL,2024,5on5,28
CAR,2024,5on5,8
STL,2024,5on5,4
CHI,2024,5on5,17
NYI,2024,5on5,11
ANA,2024,5on5,31
CHI,2024,5on5,9
PHI,2024,5on5,13
LAK,2024,5on5,4
BUF,2024,5on5,13
NJD,2024,5on5,9
PIT,2024,5on5,9
BUF,2024,5on5,2
FLA,2024,5on5,31
SJS,2024,5on5,17
CHI,2024,5on5,16
SJS,2024,5on5,5
ANA,2024,5on5,13
ANA,2024,5on5,6
MIN,2024,5on5,9
DET,2024,5on5,7
EDM,2024,5on5,75
VAN,2024,5on5,12
NJD,2024,5on5,54
VAN,2024,5on5,16
PIT,2024,5on5,14
MIN,2024,5on5,10
CGY,2024,5on5,10
STL,2024,5on5,13
FLA,2024,5on5,12
CAR,2024,5on5,15
PIT,2024,5on5,8
STL,2024,5on5,39
TBL,2024,5on5,59
TOR,2024,5on5,48
NJD,2024,5on5,29
LAK,2024,5on5,15
NYI,2024,5on5,24
BOS,2024,5on5,3
TBL,2024,5on5,9
SEA,2024,5on5,67
COL,2024,5on5,67
DET,2024,5on5,21
OTT,2024,5on5,25
SEA,2024,5on5,2
DET,2024,5on5,51
DET,2024,5on5,21
PHI,2024,5on5,32
WPG,2024,5on5,46
DAL,2024,5on5,43
SJS,2024,5on5,7
TBL,2024,5on5,12
BUF,2024,5on5,22
VGK,2024,5on5,10
WPG,2024,5on5,48
COL,2024,5on5,3
TOR,2024,5on5,6
MTL,2024,5on5,2
CGY,2024,5on5,56
NYI,2024,5on5,43
MIN,2024,5on5,40
PHI,2024,5on5,5
CAR,2024,5on5,16
NYR,2024,5on5,34
DAL,2024,5on5,9
COL,2024,5on5,10
VAN,2024,5on5,25
BOS,2024,5on5,14
SJS,2024,5on5,7
PIT,2024,5on5,7
NSH,2024,5on5,48
CHI,2024,5on5,29
NYR,2024,5on5,12
SEA,2024,5on5,31
DAL,2024,5on5,22
WPG,2024,5on5,37
NYR,2024,5on5,2
PIT,2024,5on5,1
WSH,2024,5on5,7
LAK,2024,5on5,31
NJD,2024,5on5,30
EDM,2024,5on5,54
OTT,2024,5on5,10
MTL,2024,5on5,5
MTL,2024,5on5,27
PIT,2024,5on5,8
OTT,2024,5on5,69
TBL,2024,5on5,17
MIN,2024,5on5,36
CGY,2024,5on5,13
CAR,2024,5on5,4
CBJ,2024,5on5,23
ANA,2024,5on5,7
STL,2024,5on5,15
WPG,2024,5on5,15
LAK,2024,5on5,12
VAN,2024,5on5,5
FLA,2024,5on5,32
ANA,2024,5on5,23
NJD,2024,5on5,11
PIT,2024,5on5,9
DAL,2024,5on5,15
TOR,2024,5on5,3
NYR,2024,5on5,23
CHI,2024,5on5,8
PIT,2024,5on5,19
STL,2024,5on5,23
PHI,2024,5on5,10
WSH,2024,5on5,67
CAR,2024,5on5,7
NJD,2024,5on5,14
TOR,2024,5on5,10
WPG,2024,5on5,4
DET,2024,5on5,2
CAR,2024,5on5,80
TOR,2024,5on5,6
COL,2024,5on5,8
CHI,2024,5on5,12
BOS,2024,5on5,42
FLA,2024,5on5,13
MIN,2024,5on5,9
WPG,2024,5on5,15
CHI,2024,5on5,16
CGY,2024,5on5,3
PIT,2024,5on5,4
NYI,2024,5on5,15
UTA,2024,5on5,7
NYR,2024,5on5,13
OTT,2024,5on5,2
BUF,2024,5on5,12
UTA,2024,5on5,66
MTL,2024,5on5,23
NJD,2024,5on5,6
CGY,2024,5on5,16
VAN,2024,5on5,3
NYI,2024,5on5,10
DET,2024,5on5,37
SJS,2024,5on5,22
TOR,2024,5on5,17
BOS,2024,5on5,31
FLA,2024,5on5,3
OTT,2024,5on5,8
TBL,2024,5on5,47
NSH,2024,5on5,11
VGK,2024,5on5,42
NJD,2024,5on5,13
CHI,2024,5on5,4
NJD,2024,5on5,12
SJS,2024,5on5,1
NSH,2024,5on5,16
WPG,2024,5on5,10
PIT,2024,5on5,14
FLA,2024,5on5,38
BUF,2024,5on5,18
UTA,2024,5on5,3
MTL,2024,5on5,49
MTL,2024,5on5,8
SJS,2024,5on5,2
PHI,2024,5on5,19
LAK,2024,5on5,56
TOR,2024,5on5,29
ANA,2024,5on5,46
SJS,2024,5on5,3
NYI,2024,5on5,12
COL,2024,5on5,11
FLA,2024,5on5,9
OTT,2024,5on5,6
PHI,2024,5on5,5
BOS,2024,5on5,8
NYR,2024,5on5,29
PIT,2024,5on5,9
DAL,2024,5on5,21
WPG,2024,5on5,2
NYI,2024,5on5,10
BUF,2024,5on5,25
EDM,2024,5on5,3
CBJ,2024,5on5,7
BUF,2024,5on5,35
CHI,2024,5on5,4
SJS,2024,5on5,4
COL,2024,5on5,3
TOR,2024,5on5,8
ANA,2024,5on5,3
SEA,2024,5on5,21
DET,2024,5on5,6
MIN,2024,5on5,9
NSH,2024,5on5,11
WSH,2024,5on5,9
NSH,2024,5on5,6
CHI,2024,5on5,3
DAL,2024,5on5,32
CHI,2024,5on5,9
SEA,2024,5on5,16
ANA,2024,5on5,26
COL,2024,5on5,3
WPG,2024,5on5,40
PHI,2024,5on5,5
NSH,2024,5on5,5
TOR,2024,5on5,46
CBJ,2024,5on5,15
NSH,2024,5on5,15
DET,2024,5on5,30
NYI,2024,5on5,11
TBL,2024,5on5,9
NSH,2024,5on5,2
CHI,2024,5on5,3
DET,2024,5on5,9
BOS,2024,5on5,42
BOS,2024,5on5,9
BUF,2024,5on5,10
STL,2024,5on5,30
SJS,2024,5on5,10
FLA,2024,5on5,49
STL,2024,5on5,19
PHI,2024,5on5,12
EDM,2024,5on5,7
OTT,2024,5on5,44
BUF,2024,5on5,13
BUF,2024,5on5,2
SJS,2024,5on5,3
NJD,2024,5on5,12
EDM,2024,5on5,4
EDM,2024,5on5,5
MIN,2024,5on5,11
MIN,2024,5on5,11
BOS,2024,5on5,62
CAR,2024,5on5,9
VAN,2024,5on5,18
CBJ,2024,5on5,5
SEA,2024,5on5,10
CAR,2024,5on5,4
OTT,2024,5on5,24
VGK,2024,5on5,5
UTA,2024,5on5,13
OTT,2024,5on5,16
COL,2024,5on5,12
CBJ,2024,5on5,6
MTL,2024,5on5,14
CGY,2024,5on5,2
DET,2024,5on5,28
DET,2024,5on5,13
OTT,2024,5on5,4
CBJ,2024,5on5,2
UTA,2024,5on5,10
WSH,2024,5on5,79
MIN,2024,5on5,19
FLA,2024,5on5,6
VGK,2024,5on5,36
EDM,2024,5on5,8
SEA,2024,5on5,16
CHI,2024,5on5,27
OTT,2024,5on5,8
SEA,2024,5on5,20
WPG,2024,5on5,42
BUF,2024,5on5,9
FLA,2024,5on5,2
CHI,2024,5on5,8
CAR,2024,5on5,22
DET,2024,5on5,2
NYR,2024,5on5,8
DET,2024,5on5,6
CBJ,2024,5on5,9
DET,2024,5on5,19
TOR,2024,5on5,52
PHI,2024,5on5,4
VGK,2024,5on5,4
NJD,2024,5on5,41
FLA,2024,5on5,14
CBJ,2024,5on5,26
NJD,2024,5on5,18
NYR,2024,5on5,5
FLA,2024,5on5,27
WSH,2024,5on5,23
ANA,2024,5on5,9
BOS,2024,5on5,2
NJD,2024,5on5,24
WSH,2024,5on5,11
PHI,2024,5on5,11
UTA,2024,5on5,18
SEA,2024,5on5,2
WSH,2024,5on5,4
COL,2024,5on5,11
NYR,2024,5on5,16
PHI,2024,5on5,12
NYI,2024,5on5,49
DET,2024,5on5,13
WSH,2024,5on5,28
BUF,2024,5on5,34
MIN,2024,5on5,10
EDM,2024,5on5,9
UTA,2024,5on5,25
PIT,2024,5on5,2
BOS,2024,5on5,1
NYR,2024,5on5,10
WSH,2024,5on5,11
NYR,2024,5on5,36
BOS,2024,5on5,2
EDM,2024,5on5,72
NJD,2024,5on5,42
COL,2024,5on5,27
CGY,2024,5on5,1
NSH,2024,5on5,8
TBL,2024,5on5,46
BUF,2024,5on5,10
SJS,2024,5on5,9
LAK,2024,5on5,5
PIT,2024,5on5,16
LAK,2024,5on5,13
NYI,2024,5on5,12
LAK,2024,5on5,3
CHI,2024,5on5,24
WSH,2024,5on5,32
PIT,2024,5on5,9
NYI,2024,5on5,2
VGK,2024,5on5,5
MIN,2024,5on5,4
NSH,2024,5on5,5
WPG,2024,5on5,25
NYI,2024,5on5,17
VGK,2024,5on5,30
PHI,2024,5on5,2
EDM,2024,5on5,35
DAL,2024,5on5,6
BOS,2024,5on5,8
NYR,2024,5on5,9
CHI,2024,5on5,4
DAL,2024,5on5,2
WPG,2024,5on5,11
DET,2024,5on5,51
EDM,2024,5on5,43
TBL,2024,5on5,2
DET,2024,5on5,29
SJS,2024,5on5,8
ANA,2024,5on5,3
TOR,2024,5on5,20
NJD,2024,5on5,9
BUF,2024,5on5,30
DET,2024,5on5,10
NYI,2024,5on5,7
TBL,2024,5on5,2
DAL,2024,5on5,13
OTT,2024,5on5,12
DAL,2024,5on5,14
VAN,2024,5on5,8
TOR,2024,5on5,5
PHI,2024,5on5,7
